SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
338235,0,Cash loans,F,N,Y,1,90000.0,327249.0,26365.5,292500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.0060079999999999,-10026,-1077,-4047.0,-262,,1,1,0,1,0,0,,3.0,2,2,SATURDAY,13,0,0,0,0,0,0,Self-employed,0.1956816282093376,0.6472579586086145,0.6296742509538716,0.1495,0.0908,0.9806,0.8232,0.0528,0.0,0.0862,0.1667,0.2083,0.0634,0.1051,0.062,0.0,0.0,0.1313,0.0942,0.9742,0.8301,0.0533,0.0,0.069,0.1667,0.2083,0.053,0.1148,0.0426,0.0,0.0,0.1509,0.0908,0.9806,0.8256,0.0531,0.0,0.0862,0.1667,0.2083,0.0645,0.1069,0.0632,0.0,0.0,reg oper account,block of flats,0.0613,"Stone, brick",No,0.0,0.0,0.0,0.0,-896.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
164185,1,Cash loans,F,N,Y,0,225000.0,134775.0,12492.0,112500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.031329,-12204,-1541,-477.0,-1237,,1,1,0,1,0,0,,1.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.4404739097597732,0.3213680194083536,,0.332,0.2113,0.9916,0.8844,0.1693,0.36,0.3103,0.375,0.4167,0.1739,0.2681,0.3414,0.0116,0.0093,0.3382,0.2193,0.9916,0.8889,0.1709,0.3625,0.3103,0.375,0.4167,0.1779,0.2929,0.3557,0.0117,0.0098,0.3352,0.2113,0.9916,0.8859,0.1704,0.36,0.3103,0.375,0.4167,0.1769,0.2728,0.3475,0.0116,0.0095,reg oper spec account,block of flats,0.2705,Panel,No,5.0,0.0,5.0,0.0,-369.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
335474,0,Cash loans,M,Y,Y,0,261000.0,864000.0,34393.5,864000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-20599,-349,-13019.0,-880,19.0,1,1,0,1,1,0,,2.0,2,2,MONDAY,18,0,0,0,0,0,0,Business Entity Type 3,,0.6127580854824649,0.3979463219016906,0.0784,,0.9742,,,0.0,0.1379,0.1667,,,,0.061,,0.0215,0.0798,,0.9742,,,0.0,0.1379,0.1667,,,,0.0635,,0.0228,0.0791,,0.9742,,,0.0,0.1379,0.1667,,,,0.0621,,0.022,,block of flats,0.0503,"Stone, brick",No,6.0,0.0,6.0,0.0,-230.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.0,0.0,2.0
426807,0,Cash loans,F,N,Y,0,112500.0,900000.0,26446.5,900000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.010556,-23512,365243,-10520.0,-4083,,1,0,0,1,0,0,,2.0,3,3,THURSDAY,10,0,0,0,0,0,0,XNA,,0.4245115670942585,0.7934490301648944,0.0619,0.0624,0.9816,0.7484,,0.0,0.1379,0.1667,0.0417,0.0,0.0504,0.0364,0.0,0.0,0.063,0.0647,0.9816,0.7583,,0.0,0.1379,0.1667,0.0417,0.0,0.0551,0.038,0.0,0.0,0.0625,0.0624,0.9816,0.7518,,0.0,0.1379,0.1667,0.0417,0.0,0.0513,0.0371,0.0,0.0,reg oper account,block of flats,0.0421,Panel,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
253889,0,Cash loans,M,Y,Y,0,112500.0,203760.0,21942.0,180000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.002042,-11511,-51,-1359.0,-3445,13.0,1,1,1,1,0,0,Drivers,1.0,3,3,WEDNESDAY,11,0,0,0,0,0,0,Security Ministries,0.5327724533404485,0.6335111229621574,0.475849908720221,0.0433,0.0484,0.9747,0.6532,,0.0,0.1034,0.125,,0.0429,0.0353,0.0389,0.0039,0.0173,0.0441,0.0502,0.9747,0.6668,,0.0,0.1034,0.125,,0.0438,0.0386,0.0406,0.0039,0.0184,0.0437,0.0484,0.9747,0.6578,,0.0,0.1034,0.125,,0.0436,0.0359,0.0396,0.0039,0.0177,reg oper spec account,block of flats,0.0453,"Stone, brick",No,0.0,0.0,0.0,0.0,-543.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
236317,0,Cash loans,F,N,Y,0,139500.0,770292.0,32764.5,688500.0,Family,State servant,Higher education,Married,House / apartment,0.006852,-19420,-1805,-1669.0,-2924,,1,1,0,1,0,0,Core staff,2.0,3,3,MONDAY,10,0,0,0,0,0,0,School,,0.1965493278610876,0.7610263695502636,0.0825,0.0714,0.9821,0.7552,0.031,0.0,0.1379,0.1667,0.2083,0.0649,0.0672,0.0758,0.0,0.0,0.084,0.0741,0.9821,0.7648,0.0313,0.0,0.1379,0.1667,0.2083,0.0664,0.0735,0.079,0.0,0.0,0.0833,0.0714,0.9821,0.7585,0.0312,0.0,0.1379,0.1667,0.2083,0.0661,0.0684,0.0772,0.0,0.0,not specified,block of flats,0.0766,Panel,No,0.0,0.0,0.0,0.0,-1502.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
169078,0,Revolving loans,F,N,Y,0,63000.0,135000.0,6750.0,135000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018634,-13191,-1515,-1727.0,-2981,,1,1,1,1,1,0,Sales staff,2.0,2,2,SUNDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.5905161814806997,0.6986186466871439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
436823,0,Cash loans,M,N,Y,1,225000.0,549882.0,17869.5,459000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.007114,-16498,-2782,-5153.0,-39,,1,1,0,1,1,1,Security staff,3.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,Security,0.1556750902919356,0.2663103612437609,0.2750003523983893,0.0649,0.0005,0.9747,0.6532,0.0062,0.0,0.1379,0.125,0.1667,0.0481,0.0521,0.0497,0.0039,0.0051,0.0662,0.0005,0.9747,0.6668,0.0062,0.0,0.1379,0.125,0.1667,0.0492,0.0569,0.0518,0.0039,0.0054,0.0656,0.0005,0.9747,0.6578,0.0062,0.0,0.1379,0.125,0.1667,0.0489,0.053,0.0506,0.0039,0.0052,reg oper account,block of flats,0.0402,"Stone, brick",No,0.0,0.0,0.0,0.0,-27.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
354605,0,Cash loans,F,N,Y,0,112500.0,855000.0,37660.5,855000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.010556,-16191,-4466,-7415.0,-4288,,1,1,0,1,1,0,Managers,1.0,3,3,WEDNESDAY,13,0,0,0,0,0,0,Self-employed,0.4151181072514789,0.3343926659713868,,0.0227,0.0,0.9791,0.7144,0.0025,0.0,0.1034,0.0417,0.0833,0.0145,0.0185,0.0173,0.0,0.0062,0.0231,0.0,0.9791,0.7256,0.0025,0.0,0.1034,0.0417,0.0833,0.0149,0.0202,0.018,0.0,0.0065,0.0229,0.0,0.9791,0.7182,0.0025,0.0,0.1034,0.0417,0.0833,0.0148,0.0188,0.0176,0.0,0.0063,reg oper account,block of flats,0.0151,"Stone, brick",No,0.0,0.0,0.0,0.0,-966.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
455474,0,Cash loans,M,Y,N,0,130500.0,571500.0,31909.5,571500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.025164,-21985,-2065,-722.0,-2813,12.0,1,1,1,1,1,0,Security staff,2.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,School,,0.7011174161496728,0.3622772470384314,0.0,,0.9826,,,0.0,,,,,,0.0761,,,0.0,,0.9826,,,0.0,,,,,,0.0793,,,0.0,,0.9826,,,0.0,,,,,,0.0775,,,,,0.0749,,No,0.0,0.0,0.0,0.0,-2413.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
124345,0,Cash loans,M,Y,Y,2,450000.0,592560.0,40216.5,450000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-13693,-1728,-313.0,-5416,6.0,1,1,0,1,0,0,Drivers,4.0,2,2,SUNDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.7514283618274846,0.7295666907060153,0.0928,0.0887,0.9771,0.6872,0.0147,0.0,0.2069,0.1667,0.2083,0.0638,0.0756,0.0877,0.0,0.0,0.0945,0.0921,0.9772,0.6994,0.0148,0.0,0.2069,0.1667,0.2083,0.0652,0.0826,0.0914,0.0,0.0,0.0937,0.0887,0.9771,0.6914,0.0148,0.0,0.2069,0.1667,0.2083,0.0649,0.077,0.0893,0.0,0.0,org spec account,block of flats,0.077,Panel,No,0.0,0.0,0.0,0.0,-1782.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
346493,0,Cash loans,F,N,Y,0,135000.0,212656.5,17181.0,193500.0,Family,Pensioner,Secondary / secondary special,Separated,House / apartment,0.009334,-20581,365243,-10379.0,-4142,,1,0,0,1,0,0,,1.0,2,2,SUNDAY,12,0,0,0,0,0,0,XNA,,0.3813264156612074,0.2032521136204725,0.044,0.0442,0.9786,0.6668,0.0065,0.0,0.1148,0.125,0.0275,0.0128,0.0359,0.0448,0.0,0.0,0.063,0.0689,0.9826,0.7713,0.0091,0.0,0.1379,0.1667,0.0,0.0161,0.0551,0.0562,0.0,0.0,0.0625,0.0664,0.9826,0.7652,0.0091,0.0,0.1379,0.1667,0.0,0.016,0.0513,0.0549,0.0,0.0,reg oper account,block of flats,0.0424,Panel,No,3.0,0.0,3.0,0.0,-1188.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
130669,0,Cash loans,F,N,Y,0,99000.0,283585.5,16407.0,256500.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.020246,-19542,-588,-3587.0,-2999,,1,1,0,1,0,0,Cleaning staff,1.0,3,3,FRIDAY,12,0,0,0,0,1,1,Business Entity Type 3,,0.0563870056971276,0.3031463744186309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1143.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
215946,0,Cash loans,F,N,Y,0,202500.0,625536.0,26424.0,540000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.003069,-17822,-1636,-6267.0,-1375,,1,1,0,1,0,0,Laborers,2.0,3,3,SUNDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.4338972435182714,0.7091891096653581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-527.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
173664,0,Cash loans,F,N,Y,0,85500.0,808650.0,23773.5,675000.0,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,0.031329,-18854,-1586,-2822.0,-2409,,1,1,0,1,0,0,Core staff,1.0,2,2,WEDNESDAY,17,0,0,0,1,1,0,Government,0.448599860270665,0.2981439189079746,0.501075160239048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-427.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
256056,0,Cash loans,M,Y,Y,0,225000.0,450000.0,24543.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.026392,-16602,-644,-320.0,-130,16.0,1,1,0,1,0,1,Managers,1.0,2,2,MONDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.6181373626694429,0.6406852324736965,0.4866531565147181,0.1062,0.0491,0.9886,0.8436,0.054,0.04,0.0345,0.3333,0.375,0.0447,0.0857,0.0733,0.0039,0.018,0.1082,0.0509,0.9886,0.8497,0.0545,0.0403,0.0345,0.3333,0.375,0.0458,0.0937,0.0764,0.0039,0.0191,0.1072,0.0491,0.9886,0.8457,0.0543,0.04,0.0345,0.3333,0.375,0.0455,0.0872,0.0746,0.0039,0.0184,reg oper account,block of flats,0.0747,Panel,No,1.0,1.0,1.0,1.0,-812.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
370736,1,Revolving loans,M,Y,Y,0,103500.0,202500.0,10125.0,202500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.031329,-8644,-1716,-4995.0,-1336,21.0,1,1,1,1,1,0,Laborers,1.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.195190981981426,0.2565493100874797,0.511891801533151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.0,7.0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
372951,0,Cash loans,F,Y,Y,0,315000.0,1477863.0,95688.0,1395000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.019101,-16124,-3164,-6880.0,-4149,3.0,1,1,0,1,0,0,Managers,2.0,2,2,SUNDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.6456236320194642,0.6848276586890367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
144235,0,Cash loans,F,N,Y,0,157500.0,360000.0,12852.0,360000.0,,Working,Secondary / secondary special,Widow,House / apartment,0.026392,-20006,-1799,-44.0,-3250,,1,1,0,1,1,0,Sales staff,1.0,2,2,THURSDAY,13,0,0,0,1,1,0,Self-employed,,0.6660972249960166,0.3944954053123993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1514.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,4.0
280514,0,Cash loans,F,N,Y,2,175500.0,1086034.5,43200.0,999000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0.032561,-16063,-7278,-12525.0,-2929,,1,1,0,1,1,0,High skill tech staff,4.0,1,1,FRIDAY,12,0,0,0,0,0,0,Business Entity Type 2,0.8144954111220992,0.7111810194259567,0.4276573700350293,0.0423,0.033,0.9439,0.2316,,,0.2414,0.1667,0.2083,0.0324,,0.0787,,0.0907,0.0431,0.0342,0.9439,0.2617,,,0.2414,0.1667,0.2083,0.0331,,0.0819999999999999,,0.0961,0.0427,0.033,0.9439,0.2419,,,0.2414,0.1667,0.2083,0.033,,0.0801,,0.0926,reg oper account,block of flats,0.0928,"Stone, brick",No,2.0,0.0,2.0,0.0,-2170.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,4.0
455998,0,Cash loans,M,N,Y,2,247500.0,1436850.0,42142.5,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0031219999999999,-15704,-1488,-128.0,-4497,,1,1,0,1,0,0,Laborers,4.0,3,3,THURSDAY,12,0,1,1,0,1,1,Business Entity Type 1,,0.7413919627101065,0.4561097392782771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1834.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
287408,1,Cash loans,F,N,N,1,90000.0,573628.5,21388.5,463500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,With parents,0.020246,-10115,-885,-7328.0,-1825,,1,1,0,1,0,0,,3.0,3,3,SATURDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.1058813117440535,0.2338962407216287,0.2580842039460289,0.368,0.2657,0.9896,0.8572,0.0917,0.38,0.3276,0.375,0.4167,0.2222,0.298,0.4133,0.0097,0.0149,0.3729,0.2633,0.9896,0.8628,0.0892,0.3625,0.3103,0.375,0.4167,0.2271,0.3232,0.4248,0.0078,0.0117,0.3716,0.2657,0.9896,0.8591,0.0922,0.38,0.3276,0.375,0.4167,0.2261,0.3031,0.4208,0.0097,0.0152,reg oper account,block of flats,0.3714,Panel,No,0.0,0.0,0.0,0.0,-476.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
274315,0,Cash loans,F,N,Y,0,112500.0,152820.0,16344.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.009549,-17581,-3901,-1167.0,-1127,,1,1,0,1,0,0,,1.0,2,2,WEDNESDAY,15,0,0,0,1,1,1,Transport: type 2,0.6573307018549887,0.499181849925407,0.2793353208976285,0.2216,0.1507,0.9836,0.7756,0.0253,0.24,0.2069,0.3333,0.375,0.0596,0.1807,0.2107,0.0,0.0,0.2258,0.1564,0.9836,0.7844,0.0255,0.2417,0.2069,0.3333,0.375,0.061,0.1974,0.2195,0.0,0.0,0.2238,0.1507,0.9836,0.7786,0.0254,0.24,0.2069,0.3333,0.375,0.0607,0.1838,0.2144,0.0,0.0,reg oper spec account,block of flats,0.1795,Panel,No,0.0,0.0,0.0,0.0,-737.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
366805,0,Revolving loans,F,N,Y,0,229500.0,450000.0,22500.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-19471,-10564,-7537.0,-3024,,1,1,0,1,1,0,Secretaries,2.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Industry: type 9,,0.6119690833634556,0.3344541255096772,0.1227,0.117,0.9786,0.7076,0.0463,0.0,0.2069,0.1667,0.2083,0.083,0.1,0.1031,0.0,0.0,0.125,0.1214,0.9786,0.7190000000000001,0.0467,0.0,0.2069,0.1667,0.2083,0.0849,0.1093,0.1074,0.0,0.0,0.1239,0.117,0.9786,0.7115,0.0466,0.0,0.2069,0.1667,0.2083,0.0844,0.1018,0.1049,0.0,0.0,reg oper account,block of flats,0.0811,Panel,No,0.0,0.0,0.0,0.0,-755.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
217542,0,Cash loans,F,N,N,0,427500.0,485640.0,38263.5,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0072739999999999,-22083,365243,-3614.0,-3614,,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,XNA,,0.2650816394136861,0.3328505641648731,0.1485,0.0865,0.9876,0.83,0.0669,0.16,0.1379,0.3333,0.0417,0.088,0.121,0.151,0.0,0.0,0.1513,0.0898,0.9876,0.8367,0.0675,0.1611,0.1379,0.3333,0.0417,0.0901,0.1322,0.1573,0.0,0.0,0.1499,0.0865,0.9876,0.8323,0.0674,0.16,0.1379,0.3333,0.0417,0.0896,0.1231,0.1537,0.0,0.0,reg oper spec account,block of flats,0.1551,Panel,No,0.0,0.0,0.0,0.0,-207.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
106483,0,Cash loans,M,N,Y,1,202500.0,298512.0,21721.5,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-11831,-3486,-2633.0,-4463,,1,1,1,1,0,0,,3.0,2,2,SATURDAY,10,0,0,0,0,1,1,Business Entity Type 2,,0.5488237287829323,0.059629657546692,0.0742,0.0632,0.993,0.9456,,0.0664,0.1379,0.2917,0.0417,0.0148,0.0908,0.081,,0.0713,0.063,0.0225,0.9891,0.9477,,0.0,0.069,0.1667,0.0417,0.0064,0.0992,0.0542,,0.0,0.0749,0.0632,0.9945,0.9463,,0.04,0.1379,0.3333,0.0417,0.015,0.0923,0.0652,,0.0728,,block of flats,0.0488,Panel,No,0.0,0.0,0.0,0.0,-691.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
318032,0,Cash loans,F,N,Y,0,135000.0,229230.0,14778.0,202500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018634,-17065,-288,-20.0,-611,,1,1,0,1,0,0,Sales staff,1.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,Self-employed,0.8329832703882313,0.3662842384621369,0.7738956942145427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-443.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
358329,0,Cash loans,M,N,N,0,207000.0,755190.0,50800.5,675000.0,Unaccompanied,State servant,Secondary / secondary special,Civil marriage,House / apartment,0.003813,-9895,-1669,-4664.0,-2382,,1,1,0,1,0,0,Laborers,2.0,2,2,THURSDAY,6,0,0,0,0,0,0,Business Entity Type 3,0.0757791037295355,0.093610327368893,0.5638350489514956,0.0619,0.0,0.9796,,,0.0,0.1379,0.1667,,0.0424,,0.0539,,0.0215,0.063,0.0,0.9796,,,0.0,0.1379,0.1667,,0.0434,,0.0561,,0.0228,0.0625,0.0,0.9796,,,0.0,0.1379,0.1667,,0.0431,,0.0548,,0.022,,block of flats,0.047,Panel,No,0.0,0.0,0.0,0.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
380444,0,Cash loans,F,Y,N,0,166500.0,1575000.0,43312.5,1575000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792,-22707,-5933,-2993.0,-4513,6.0,1,1,0,1,0,0,Core staff,2.0,2,2,FRIDAY,11,0,0,0,0,0,0,School,,0.5589978465438346,0.4992720153045617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-385.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
158022,1,Cash loans,F,N,N,0,78750.0,381528.0,18684.0,315000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.020246,-12104,-2045,-4062.0,-320,,1,1,1,1,0,0,Security staff,2.0,3,3,FRIDAY,8,0,0,0,0,0,0,School,,0.2027794451513824,0.178760465484575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,7.0,0.0,-237.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
